Name,Gender,Salary,Departments,Position
여민규,male,22746,advertising,assistant
태현지,male,26485,IT,manager
류시현,female,3336,marketing,assistant
나태경,female,29546,IT,assistant
범윤,male,14496,IT,assistant
갈태건,female,17024,marketing,assistant
봉태연,male,15477,finance,manager
안예주,male,14710,design,assistant
홍윤후,female,8301,finance,assistant
우서원,male,28928,marketing,manager
곽도연,male,27015,advertising,assistant
범신우,female,7148,advertising,assistant
감현수,female,9177,marketing,intern
피동훈,female,19666,marketing,assistant
육리나,male,16251,marketing,assistant
김우진,male,24579,advertising,intern
가정원,female,25029,design,manager
상정후,female,8288,marketing,manager
호건,male,24496,advertising,header
오윤채,male,23156,finance,header
여규민,female,5777,advertising,assistant
가시온,male,11583,marketing,assistant
가설,male,9944,advertising,assistant
표서연,male,10305,marketing,manager
길해인,male,20487,marketing,header
차시현,female,16883,advertising,assistant
진은재,female,25285,design,assistant
변하랑,male,25133,marketing,assistant
서윤우,male,16197,advertising,header
육이나,female,11691,marketing,assistant
육아린,male,26444,advertising,header
장나율,female,6417,marketing,assistant
지준현,female,14220,advertising,manager
상서영,male,13117,marketing,assistant
명은수,male,9665,marketing,header
심세린,female,16203,marketing,manager
시별,female,20022,advertising,assistant
고성빈,male,19674,advertising,manager
류우빈,female,22446,finance,assistant
은하연,male,10909,marketing,assistant
우태민,male,15175,marketing,assistant
명서윤,female,6155,advertising,manager
소하준,male,15065,marketing,manager
천지영,female,18559,marketing,manager
왕효은,female,8796,IT,intern
견은성,female,10359,marketing,assistant
허혜원,male,29008,IT,intern
마민우,female,29672,marketing,assistant
갈시완,female,24658,marketing,assistant
염효린,male,16247,marketing,assistant
금은성,male,22038,marketing,header
승윤성,male,14934,marketing,assistant
태민주,male,16168,marketing,header
제지웅,male,16678,marketing,manager
팽온유,male,10151,marketing,assistant
최가빈,male,10337,marketing,manager
송준,male,29827,marketing,assistant
남지안,male,27083,advertising,assistant
왕채희,male,25751,finance,manager
송호진,female,9940,advertising,header
연세인,male,4070,advertising,intern
문다원,female,6769,design,manager
길규현,female,20207,finance,intern
금지후,male,18932,advertising,manager
임은수,female,29503,finance,assistant
송동윤,male,15839,marketing,assistant
고재준,male,29126,marketing,manager
한단아,male,8561,marketing,assistant
엄윤채,female,21358,marketing,header
가세연,male,28289,marketing,assistant
윤건우,male,11883,marketing,assistant
피유하,male,22048,marketing,assistant
선해인,male,10135,advertising,assistant
손지우,male,7999,marketing,assistant
허준석,female,17531,marketing,manager
위솔,male,24968,marketing,manager
사이준,male,19569,advertising,assistant
나민영,male,11116,advertising,header
위민지,male,29760,IT,intern
좌아진,male,29728,marketing,manager
당세준,female,9976,marketing,assistant
동서원,male,12701,marketing,manager
어루아,male,24714,marketing,assistant
최가현,male,13340,marketing,assistant
목승아,female,11985,advertising,manager
왕소이,male,10701,marketing,manager
나여원,female,18165,IT,assistant
두다온,female,10767,marketing,header
태채원,female,27696,advertising,assistant
용지혜,male,3131,advertising,assistant
복제이,female,24320,marketing,intern
맹여원,male,6438,design,header
범태영,male,22929,advertising,manager
마태오,male,11481,marketing,manager
현승준,female,6234,design,header
추지온,male,11875,marketing,manager
황율,female,3623,marketing,header
차민아,female,9244,marketing,intern
하주원,male,4499,advertising,header
손도율,male,19259,marketing,assistant
홍태율,female,12901,advertising,assistant
천은찬,male,23577,marketing,manager
문윤지,male,24489,marketing,header
하도경,male,11546,marketing,manager
사상윤,male,5129,design,assistant
옥석현,female,16010,advertising,assistant
탁재하,male,18288,marketing,assistant
우지용,female,28368,advertising,header
곽가영,male,13497,marketing,manager
형유나,male,28639,design,assistant
하준형,female,10299,advertising,manager
한주원,male,20907,advertising,header
여태성,female,8844,design,manager
석지원,male,5750,advertising,assistant
봉승호,male,20623,IT,assistant
양재호,male,19675,marketing,header
인민서,female,5559,advertising,assistant
황시원,female,23048,marketing,intern
안민지,male,14178,advertising,manager
남세인,male,29104,marketing,assistant
문정우,male,22109,marketing,assistant
노아인,male,5794,design,assistant
엄채아,female,10802,advertising,assistant
연주영,female,26028,advertising,assistant
어하성,female,13505,marketing,header
왕재희,male,21541,marketing,manager
빈현승,male,3261,marketing,header
용준성,female,12820,advertising,manager
용진우,female,24142,marketing,intern
두지완,male,24788,marketing,header
견예린,male,11353,marketing,assistant
천우진,male,12650,design,assistant
석승현,female,23538,IT,manager
어아현,male,5108,design,assistant
은지우,male,4491,finance,assistant
성정원,female,25602,marketing,header
손재인,female,24227,marketing,assistant
원우영,male,21318,design,assistant
현혜빈,male,21964,IT,header
오새봄,male,12687,marketing,header
맹태하,female,15645,advertising,manager
권지현,male,16790,advertising,assistant
권수정,female,23678,marketing,manager
주수현,female,24234,marketing,assistant
차채민,male,18819,marketing,manager
진온유,male,16685,marketing,assistant
방현,female,15420,marketing,manager
임진우,male,14949,marketing,assistant
남희원,male,22269,marketing,manager
봉수호,male,20950,marketing,assistant
승승빈,male,28677,marketing,manager
선예준,male,3836,marketing,manager
설서우,female,6368,design,assistant
표현진,female,25309,IT,assistant
빈승민,male,5161,finance,manager
도호진,female,10077,advertising,manager
형정빈,male,28267,finance,manager
곽채영,female,3304,marketing,assistant
조도경,male,29016,IT,header
추지성,female,9612,IT,assistant
장도진,male,17192,finance,assistant
가시안,male,16522,IT,assistant
목준후,male,5346,marketing,header
주성진,female,20663,marketing,assistant
천소영,male,14407,marketing,assistant
여원우,male,27855,marketing,manager
강해인,female,6296,IT,assistant
한태우,male,15254,marketing,assistant
공여준,male,12511,advertising,intern
하정은,female,22606,advertising,intern
옥지혜,male,10062,marketing,manager
은유민,male,27049,advertising,manager
가은빈,female,4642,finance,assistant
천도현,female,8037,marketing,assistant
배유현,female,11789,marketing,header
복시윤,female,10858,marketing,intern
천하민,male,29615,IT,manager
백예준,male,19810,marketing,assistant
차민재,female,15650,advertising,intern
변주아,male,23623,marketing,assistant
복나경,female,3794,design,assistant
마서영,male,26011,finance,assistant
임나영,male,6901,advertising,manager
설윤건,female,7614,advertising,manager
복수현,female,22754,marketing,manager
방서진,male,15703,marketing,header
간나연,male,23102,IT,assistant
명태건,male,27664,marketing,assistant
홍도경,female,13138,marketing,assistant
심은빈,male,5432,advertising,intern
위윤슬,male,5065,advertising,manager
용정후,male,23557,advertising,manager
윤채린,male,15451,advertising,manager
어연아,male,24236,finance,assistant
온승준,male,27774,advertising,assistant
지도진,male,23813,finance,assistant
우채민,female,12980,marketing,assistant
손하율,male,15324,marketing,assistant
표찬영,male,8433,marketing,intern
조윤호,male,23179,advertising,assistant
변하랑,female,23091,finance,manager
원민기,male,22945,marketing,assistant
빈은찬,female,27151,advertising,assistant
도나현,male,22243,marketing,manager
단하온,male,7308,design,assistant
어하윤,male,13185,marketing,header
팽다인,male,13150,marketing,assistant
라주호,male,8299,design,assistant
서민찬,female,27030,marketing,intern
조산,male,17665,marketing,assistant
하우준,male,5047,IT,assistant
공연준,male,18405,finance,assistant
백지효,female,29638,IT,intern
심태린,male,19031,marketing,manager
지우빈,male,11931,advertising,manager
차준형,male,4376,finance,header
견윤서,female,26124,design,header
하동현,male,4677,marketing,manager
소도진,male,29845,marketing,assistant
연승재,female,21608,advertising,manager
길세영,male,9060,marketing,assistant
강태율,female,11631,IT,header
원윤아,male,9027,marketing,manager
간은설,male,17909,finance,manager
구승재,male,13649,advertising,manager
라유안,female,29496,finance,intern
예강우,female,5644,marketing,manager
송상우,male,25462,advertising,manager
주우진,male,7171,marketing,manager
우승연,male,28016,advertising,assistant
소준우,female,21123,marketing,header
오재현,female,15055,design,manager
옥리아,female,9943,advertising,manager
인산,male,8693,IT,header
시윤재,male,7240,IT,header
간보미,male,6720,marketing,manager
선윤성,male,19616,marketing,manager
구다연,female,10744,IT,manager
박시아,female,10312,marketing,manager
팽태경,male,17592,advertising,manager
엄서현,male,27436,marketing,assistant
여서율,male,12341,advertising,header
조혜정,male,8515,advertising,assistant
장다현,female,18879,advertising,manager
방재하,female,16351,marketing,assistant
허여진,male,13469,design,assistant
신윤채,male,12942,marketing,assistant
길이솔,female,10833,finance,assistant
모서후,female,25233,advertising,header
홍주아,male,10536,advertising,manager
두준서,male,28061,IT,assistant
간채영,male,19200,advertising,manager
문수현,male,17358,marketing,intern
탁세은,female,21109,marketing,manager
현도율,male,3142,marketing,manager
육하온,male,8742,advertising,manager
복혜빈,female,17452,IT,intern
팽재하,female,11094,advertising,assistant
여하연,male,28021,finance,header
감찬희,male,28238,marketing,header
피해준,female,20650,marketing,assistant
전성윤,male,16921,advertising,manager
주지오,male,6166,advertising,assistant
추준석,male,22932,IT,intern
남선우,female,18173,advertising,assistant
길정연,male,28949,marketing,assistant
지시연,female,29510,IT,manager
문아준,male,4559,IT,assistant
표시온,female,16010,marketing,header
엄지영,male,4728,marketing,header
예하늘,female,4514,advertising,manager
현재혁,female,26344,marketing,assistant
왕지현,male,3595,advertising,manager
문하진,female,28320,advertising,assistant
지시율,male,27753,IT,manager
빈서영,male,13744,marketing,assistant
가준현,female,19517,advertising,intern
정나현,female,8584,finance,intern
박현석,male,9220,IT,header
주서우,male,21831,IT,assistant
배율,male,13400,marketing,assistant
석민호,male,27530,design,assistant
